DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,V Total,A Total,W Total,S Total,Q Total,PF Total,kWh
2017-08-07 11:48:53,235.01,522.1118,104801.41,122701.494118,63814.74062316236,0.854116820282679,232.92,440.221,86556.09,102536.27532,54970.274152588514,0.8441509088356458,236.04,468.5415,89846.9,110594.53566,64487.87388525856,0.8123990888321616,234.65666666666664,1430.8743,281204.4,335832.305098,183595.813046148,0.837335764699412,3032659.93
2017-08-07 11:53:53,235.23,502.3269,101192.19,118162.356687,61012.15633650161,0.8563826318058954,233.41,417.1856,82119.72,97375.290896,52328.75752587884,0.8433322174894096,236.49,444.4627,85202.1,105110.983923,61554.21266535025,0.8105917842269992,235.04333333333332,1363.9752,268514.01,320648.631506,175259.15474060256,0.8374088756869544,3032682.69
2017-08-07 11:58:53,235.89,487.5644,98162.21,115011.56631599998,59931.96905137992,0.8534985927440938,234.25,405.6012,80118.73,95012.0811,51071.368281455674,0.8432478172504738,237.02,434.1779,83343.66,102908.84585800002,60366.09059422356,0.8098784832841556,235.72,1327.3435,261624.6,312932.493274,171695.41060122152,0.8360416563419145,3032704.65
2017-08-07 12:03:53,236.35,481.0999,97211.45,113707.961365,58986.73127646448,0.8549221077665216,234.75,398.9331,79126.76,93649.54522500001,50091.8473681269,0.8449241244032959,237.64,430.0025,83292.97,102185.7941,59196.432869107026,0.8151130079635991,236.24666666666667,1310.0355,259631.18,309543.30069,168548.82192963365,0.8387556100269611,3032726.56
2017-08-07 12:08:53,236.17,485.7418,98409.05,114717.640906,58955.881921445834,0.8578371140026902,234.77,396.867,78188.92,93172.46559,50671.50218173265,0.8391848332539119,238.12,430.8512,83708.89,102594.287744,59316.18339598874,0.8159215472977981,236.35333333333332,1313.46,260306.86,310484.39424000005,169236.21865168278,0.8383895127392021,3032748.15
2017-08-07 12:13:53,236.31,464.2407,93584.83,109704.719817,57245.132055027825,0.8530611094591936,234.81,382.117,75429.88,89724.89277,48588.98625999105,0.840679522385792,237.93,418.3798,81169.69,99545.105814,57625.59775676393,0.8154061351008612,236.35,1264.7375,250184.40000000002,298974.718401,163687.6545118698,0.8368078790676877,3032769.46
2017-08-07 12:18:53,237.04,452.6192,91553.32,107288.855168,55936.464316558995,0.8533348580953702,235.62,376.4906,74575.1,88708.715172,48039.46926702064,0.8406738825537502,238.69,406.9852,79184.83,97143.297388,56272.39932048844,0.8151342617466226,237.11666666666665,1236.095,245313.25,293140.867728,160477.34328173022,0.8368442513707153,3032790.19
2017-08-07 12:23:53,235.04,449.4168,91183.37,105630.92467200001,53324.340431971985,0.863226089169797,233.37,370.2925,73013.95,86415.16072500001,46222.7553108324,0.8449206063777762,236.98,392.912,76281.37,93112.28575999998,53395.22778652599,0.8192406552731157,235.13,1212.6213,240478.69,285158.371157,153249.13147159194,0.8433162562413409,3032810.12
2017-08-07 12:28:53,233.9,402.5451,81844.83,94155.29889,46547.22452881951,0.8692535732441133,231.87,329.5008,65304.99,76401.35049600001,39653.809888994794,0.8547622466885456,235.55,351.6142,68498.6,82822.72481,46556.906501538404,0.8270507901924219,233.7733333333333,1083.6601,215648.42,253379.374196,133029.56896667817,0.8510890860168695,3032829.41
2017-08-07 12:33:53,233.91,436.1929,88816.79,102029.881239,50216.2770398239,0.8704978279054448,231.48,360.0343,71560.7,83340.73976399998,42717.03547673655,0.8586520854343495,235.39,375.3463,73059.33,88352.76555699999,49684.45915496417,0.8269048460386498,233.59333333333333,1171.5735,233436.82,273723.38655999996,142939.64956639137,0.8528201515175644,3032847.92
2017-08-07 12:38:53,235.8,445.3922,90970.47,105023.48076,52481.47386388068,0.8661917253331758,233.23,359.9782,71636.22,83957.715586,43785.27138811941,0.8532416526581313,237.13,377.0601,72988.88,89412.26151299999,51644.70839509793,0.816318464211845,235.38666666666666,1182.4305,235595.57,278393.457859,148316.0300677776,0.8462683419785095,3032867.53
2017-08-07 12:43:53,237.01,451.4974,91553.54,107009.398774,55398.20159031658,0.8555654087297301,235.01,358.1289,70905.64,84163.872789,45342.559467164785,0.842471213008002,238.66,383.356,74108.64,91491.74296,53653.038191784726,0.8100035872351906,236.89333333333332,1192.9823000000001,236567.82,282665.014523,154709.9769754213,0.8369193492134517,3032887.13
2017-08-07 12:48:53,236.29,463.007,94296.03,109403.92403,55475.01527175193,0.8619072015565254,234.46,360.4131,71467.94,84502.455426,45088.78491575834,0.8457498618201159,238.27,390.6536,75423.76,93081.033272,54546.633099079285,0.8103021351256149,236.34,1214.0737,241187.72999999998,286987.41272799997,155532.1637532202,0.8404122247291457,3032907.07
2017-08-07 12:53:53,235.35,462.256,94283.99,108791.94959999999,54279.07080495057,0.8666449157925561,233.44,355.3332,70589.12,82948.98220799999,43562.710969000764,0.8509944078999447,237.49,379.527,73273.5,90133.86723,52489.124774426076,0.8129408207130802,235.42666666666665,1197.1162,238146.61,281874.79903799994,150796.53337600554,0.8448666245182674,3032927.3
2017-08-07 12:58:53,235.53,451.0393,91495.46,106233.28632900001,53982.32973527263,0.8612692232511985,233.77,352.6459,70111.82,82438.032043,43363.138993969216,0.8504790599978104,237.44,377.5456,73158.94,89644.427264,51806.301137670365,0.8161013710818771,235.58,1181.2308,234766.22000000003,278315.745636,149480.68843778528,0.843524750867107,3032946.67
2017-08-07 13:03:53,236.1,414.0269,84748.27,97751.75109,48714.83935279287,0.8669744434754145,234.32,318.5475,63757.5,74642.0502,38812.58625509668,0.8541766983779875,237.93,347.1367,67786.25,82594.235031,47189.32052163465,0.8207140604251357,236.11666666666665,1079.7111,216292.02000000002,254988.03632100002,135043.1810613154,0.8482437965352765,3032965.76
2017-08-07 13:08:53,235.91,405.7478,83035.82,95719.963498,47616.845852975726,0.8674869584727222,233.95,317.371,63563.17,74248.94544999998,38374.85270314629,0.8560817882969678,237.53,344.2297,67287.85,81764.880641,46452.56665260247,0.8229431691515163,235.79666666666665,1067.3485,213886.84,251733.789589,132749.08849274,0.8496548689359825,3032983.59
2017-08-07 13:13:53,235.29,416.1297,85284.8,97911.157113,48094.673053952334,0.8710427137693019,233.63,324.9002,65319.86,75906.43372599999,38666.55622860702,0.8605312724318677,237.12,358.2881,70545.25,84957.274272,47340.322708715576,0.8303615035263687,235.34666666666666,1099.318,221149.91,258774.86511099996,134376.88834099457,0.8546035176373835,3033001.65
2017-08-07 13:18:53,234.59,417.583,85879.29,97960.79597,47128.17730585251,0.876669989761007,232.91,320.5722,64260.06,74664.471102,38018.78395921933,0.8606511109174481,236.8,347.4516,68030.44,82276.53888000001,46274.05410679459,0.8268510188453858,234.76666666666665,1085.6068,218169.78999999998,254901.80595200002,131821.36931828232,0.8558973883499399,3033020.11
2017-08-07 13:23:53,234.01,423.5479,86743.69,99114.44407900001,47950.02888709369,0.8751871718198834,232.29,329.273,65564.65,76486.82517,39389.22562025872,0.8572018756730414,236.46,352.9047,68942.42,83447.84536200001,47015.80181283593,0.8261737580032785,234.25333333333333,1105.7256,221250.76,259049.114611,134738.8028006981,0.8540880764338464,3033038.22
2017-08-07 13:28:53,234.61,424.3341,86861.8,99553.023201,48639.82040693453,0.8725179528161982,232.86,333.8763,66564.16,77746.43521800001,40171.14378009509,0.8561699300212923,236.91,360.8457,70552.88,85487.95478700001,48275.061236312875,0.8252961505019986,234.79333333333332,1119.0561,223978.84000000003,262787.41320600006,137443.45663492093,0.8523195128239348,3033056.74
2017-08-07 13:33:53,235.59,450.1288,92941.73,106045.84399200001,51064.23261523379,0.8764297260627341,233.55,343.681,68259.47,80266.69755,42230.17275482395,0.8504083521996104,238.31,370.6668,72067.83,88333.605108,51078.896527501296,0.8158597162641233,235.8166666666667,1164.4766,233269.03000000003,274646.14665,144969.18814890424,0.8493439024916318,3033075.86
2017-08-07 13:38:53,235.79,444.0106,91019.62,104693.259374,51731.10605242498,0.8693933166685249,233.88,345.3588,68664.43,80772.516144,42536.988809832794,0.8500964595133585,238.19,370.8239,72286.56,88326.54474099999,50756.59316039911,0.8184013108626171,235.9533333333333,1160.1933,231970.61,273792.320259,145436.82727918238,0.8472502434712638,3033095.16
