DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,V Total,A Total,W Total,S Total,Q Total,PF Total,kWh
2017-07-24 20:38:57,247.66,45.6203,9553.32,11298.323498,6032.096720300409,0.8455519973110261,241.47,38.9604,8054.15,9407.767788,4861.765371799673,0.8561170068710033,245.41,19.5738,3623.76,4803.606258,3153.251741345235,0.7543832290510769,244.84666666666666,104.15450000000001,21231.230000000003,25509.697544,14141.41228708998,0.8322807419954569,3011065.92
2017-07-24 20:43:57,247.04,31.1498,6708.15,7695.2465919999995,3770.615823600651,0.8717264508422397,240.16,41.6306,8654.14,9998.004896,5006.591930728925,0.8655866935474642,244.13,14.9173,2786.77,3641.760449,2344.4257580483713,0.765226060040612,243.77666666666664,87.6977,18149.059999999998,21335.011937000003,11215.808284217981,0.8506702528966106,3011067.61
2017-07-24 20:48:57,246.45,32.2466,7209.3,7947.17457,3344.185574404429,0.9071525907099837,239.55,42.5762,8856.93,10199.12871,5057.372580525019,0.8684006498825722,243.47,19.6615,3655.05,4786.985405,3091.2519737451066,0.763538989732934,243.15666666666667,94.4843,19721.28,22933.288685,11704.99231401495,0.8599412090817623,3011069.13
2017-07-24 20:53:57,246.08,30.0887,6425.33,7404.227296,3679.36356479371,0.8677921062027861,239.31,43.2732,8942.56,10355.709492,5222.196829792889,0.8635390947291745,242.88,23.9469,4417.62,5816.223072,3783.2637178585783,0.7595341418844398,242.75666666666666,97.3088,19785.51,23576.15986,12820.643813170042,0.8392168240074022,3011070.74
2017-07-24 20:58:57,246.18,36.3178,7835.03,8940.716004,4306.821050761423,0.8763313806740617,239.26,48.5376,10026.33,11613.106176,5859.7731855549955,0.8633633282989112,243.03,27.4746,5053,6677.152038,4364.8081674419045,0.7567597639297606,242.82333333333335,112.33,22914.36,27230.974218,14712.51381143891,0.8414814621231338,3011072.57
2017-07-24 21:03:57,246.32,38.2015,8353.84,9409.79348,4331.001107209569,0.887781439386064,239.18,54.5189,11320.45,13039.830502,6471.830600254426,0.868143953118387,243.21,27.2433,5027.23,6625.842993,4316.104018091687,0.7587306257197935,242.90333333333334,119.96370000000002,24701.52,29075.466975000003,15336.808321939601,0.8495657187978835,3011074.57
2017-07-24 21:08:57,246.32,27.4578,5877.97,6763.405296,3345.6120332550286,0.8690843950275076,239.6,40.5263,8384.2,9710.10148,4898.087495328985,0.8634513261544206,243.24,22.3691,4186.21,5441.059884,3475.7414312883084,0.7693739986780854,243.0533333333333,90.3532,18448.38,21914.566659999997,11828.165845606974,0.8418318411777349,3011076.3
2017-07-24 21:13:57,246.19,36.6598,7917.01,9025.276161999998,4333.193102120585,0.8772041827743466,239.53,46.5435,9598.81,11148.564555,5670.3913639979355,0.8609906641025857,243.21,27.2658,5009.51,6631.315218,4345.014508649929,0.7554323441603588,242.9766666666667,110.4691,22525.33,26805.155935,14530.171819037983,0.8403357195392492,3011078.03
2017-07-24 21:18:57,246.31,24.0296,5360.8,5918.730775999999,2508.624595026039,0.905734726393982,239.71,37.2489,7818.71,8928.933819,4312.033520275779,0.8756599789509538,243.37,15.7002,2970.83,3820.957674,2402.891312065424,0.7775092669084613,243.13,76.97869999999999,16150.34,18668.622269,9363.97219704345,0.8651061533779218,3011079.82
2017-07-24 21:23:57,246.69,12.5949,2781.03,3107.0358810000002,1385.4761293221352,0.8950749545592389,240.08,32.3656,6892.87,7770.333248000001,3586.979502042665,0.8870752102909035,243.52,9.8573,1950.95,2400.449696,1398.553838980285,0.8127435468658119,243.42999999999998,54.817800000000005,11624.85,13277.818825,6415.86589846019,0.87550900891284,3011080.82
2017-07-24 21:28:57,246.31,17.6389,4034.51,4344.637459,1612.0185203793326,0.9286183342277353,239.84,31.2462,6664.79,7494.088608000001,3426.651181613821,0.889339631357612,243.43,9.9563,1981.87,2423.6621090000003,1395.1090716149508,0.817717120154887,243.1933333333333,58.8414,12681.169999999998,14262.388176,6527.146690093969,0.8891337021200423,3011081.77
2017-07-24 21:33:57,245.99,16.1832,3675.08,3980.905368,1530.1616066844758,0.9231769309418058,239.66,28.4069,6057.94,6807.997654,3106.476301739562,0.8898269811301553,243.2,10.1062,2021.05,2457.82784,1398.6688630905692,0.8222911170214429,242.94999999999996,54.6963,11754.07,13246.730862,6108.822878866541,0.8873185484365885,3011082.85
2017-07-24 21:38:57,246.84,12.7675,2830.86,3151.5297,1385.052746425958,0.898249507215496,240.3,33.47,7118.39,8042.841,3743.7701798028415,0.885059147632037,243.84,10.0832,2011.84,2458.687488,1413.380337364204,0.8182577126288284,243.66,56.320699999999995,11961.09,13653.058187999999,6583.184935638208,0.8760740513442541,3011083.87
2017-07-24 21:43:57,247.04,18.8917,4356.79,4667.005568,1673.1174099993696,0.9335300625893748,240.81,21.3983,4472.76,5152.924623,2558.7204131596104,0.8680041582669199,244.34,10.0808,2006.53,2463.142672,1428.6039275206056,0.8146219148445657,244.06333333333336,50.3708,10836.08,12283.072863,5783.878386633576,0.8821961833867533,3011084.76
